Date,Close,High,Low,Open,Volume
2015-06-25,24.46229362487793,24.799372846488847,23.605150840526896,23.711090496816208,25922300
2015-06-26,23.932600021362305,24.9342048464437,23.836291405870963,24.548972221412395,3807900
2015-06-29,23.470317840576172,24.01927448997515,22.555388866955333,23.123607604352053,1871200
2015-06-30,24.173368453979492,24.789740598249068,23.595518650259823,23.932597855507453,840800
2015-07-01,24.028911590576172,24.365989030829585,23.614785778911372,24.086696032200432,780000
2015-07-02,24.077064514160156,24.173373139603648,23.691831849320444,24.105957652873478,450500
2015-07-06,23.855552673339844,24.173369807642743,23.412533792137445,23.412533792137445,131700
2015-07-07,23.682201385498047,24.057803013337143,23.59552380416067,24.057803013337143,519000
2015-07-08,23.518476486206055,23.942233332308515,23.316228190841656,23.836293661549345,658000
2015-07-09,23.431795120239258,23.812213115625312,23.28733312514937,23.6436725905755,538700
2015-07-10,23.54736328125,23.658117526782974,23.296961659505726,23.54736328125,774600
2015-07-13,24.32746124267578,24.365983582833977,23.64848823536605,23.65330283903562,377700
2015-07-14,24.12521743774414,24.45266565570311,23.98075542086441,24.39488121633806,302900
2015-07-15,23.836292266845703,24.24078699697257,23.595521637887668,24.019278459195366,196100
2015-07-16,23.86518669128418,24.26968144323592,23.82666250684391,24.07706419490301,446200
2015-07-17,24.000015258789062,24.13484621695507,23.624413682792884,23.874815345768347,542800
2015-07-20,23.807395935058594,23.98075105855312,23.79776489076069,23.932597673997474,125000
2015-07-21,23.95186424255371,24.077064167976133,23.701462554774654,23.788140132734103,187100
2015-07-22,23.971120834350586,24.096322577572845,23.858441469771275,23.980751878977983,616400
2015-07-23,24.317827224731445,24.317827224731445,23.95185677177837,23.95185677177837,320200
2015-07-24,23.932600021362305,24.41414126188495,23.845922451113502,24.067430980889746,175500
2015-07-27,23.489578247070312,24.02890569297296,23.133238801423246,23.605148938887687,389500
2015-07-28,23.691831588745117,23.884447000579367,23.441429900119793,23.605154010492726,310900
2015-07-29,24.25041961669922,24.41414372849566,23.451061150148174,23.451061150148174,815000
2015-07-30,24.18300437927246,24.327466400126074,23.778509618721795,24.01928026578923,277100
2015-07-31,24.173368453979492,24.337092534417835,23.980751240428308,24.115584024687692,221700
2015-08-03,24.33709716796875,24.394881608262157,23.980755806135228,24.096326523656277,313300
2015-08-04,24.78973960876465,24.895679255682598,23.74961073835962,23.884441680303333,409400
2015-08-05,25.66614532470703,26.01285557290688,24.64527850570445,24.751218156417487,1156400
2015-08-06,25.589096069335938,26.00322174661738,25.194232478656815,25.762451174889442,520800
2015-08-07,25.271286010742188,25.540949787310172,25.0016222341742,25.415748026536605,161600
2015-08-10,25.377216339111328,25.6468781794922,25.304984439333012,25.415738671908517,260500
2015-08-11,25.18460464477539,25.59873037483127,25.117189170009812,25.40611315812912,183900
2015-08-12,25.174976348876953,25.25202287658305,24.558604127228183,24.9149454659527,1426800
2015-08-13,25.040143966674805,25.223130148465106,24.471925168168617,24.972728488366275,301100
2015-08-14,25.8587646484375,26.022488741571422,24.577865038719427,25.040144182767897,318000
2015-08-17,25.7624568939209,26.003227519097727,25.39841145883049,26.003227519097727,777600
2015-08-18,24.780113220214844,25.52168721409229,24.693435644985833,25.28091657999708,749900
2015-08-19,25.261653900146484,25.435009046567643,24.712697161102223,24.905314398666647,539000
2015-08-20,24.982357025146484,25.463898206927613,24.934201804808072,25.117187968226375,192900
2015-08-21,24.47193145751953,25.04978144956934,24.240791828086504,24.934210716385586,375500
2015-08-24,23.239181518554688,24.048171021270583,22.439823061934717,23.133243685367898,778200
2015-08-25,23.393272399902344,24.317830623050444,22.950253540276787,24.067428978381024,657800
2015-08-26,24.06743621826172,24.260053491160303,23.22955530610213,23.894081040039886,349800
2015-08-27,24.577861785888672,25.213495984063915,24.21188946758548,24.510446315920657,265500
2015-08-28,24.809003829956055,25.04014339470588,24.31783156601244,24.452662519549676,200400
2015-08-31,24.905311584472656,25.107558007821616,24.443030633940634,24.741587502123252,434200
2015-09-01,24.009645462036133,24.934203720356027,23.89407476127916,24.240785026616106,236600
2015-09-02,24.5585994720459,24.73195458575798,24.00964283658016,24.1252116877657,410600
2015-09-03,24.943832397460938,25.020878911674235,24.433399929648015,24.49118435607454,377300
2015-09-04,24.433406829833984,24.982363628250166,24.308205060795792,24.414144736607444,893300
2015-09-08,24.828264236450195,25.3772208951334,24.587493643207818,24.68380041095769,709400
2015-09-09,24.77048683166504,25.37722997234547,24.731964478172753,24.94384201471659,702500
2015-09-10,24.66454315185547,24.703065496242154,24.269679477988053,24.587496626148024,318500
2015-09-11,24.693431854248047,24.78010941617101,24.414138916778178,24.414138916778178,195300
2015-09-14,24.414142608642578,24.799375254924477,24.308202942064746,24.626020104864082,270700
2015-09-15,24.828264236450195,24.857155532001617,24.240783401119963,24.30819887331841,274100
2015-09-16,24.953462600708008,25.14607979821915,24.57786108618838,24.905309219797086,422200
2015-09-17,24.982357025146484,25.367589603184623,24.809001905795864,24.972725981078803,452800
2015-09-18,23.788137435913086,25.107559374054375,23.768875345898202,24.520078487138527,2086900
2015-09-21,24.49118423461914,24.74158586380403,23.971118888558117,23.990380976249366,249200
2015-09-22,24.019277572631836,24.43340333306353,23.826660341801354,24.327463672413362,331100
2015-09-23,24.25041961669922,24.49119026128609,24.000017925896763,24.086695504902774,414100
2015-09-24,24.221521377563477,24.2985678941297,23.36437865114749,23.87481297148239,895700
2015-09-25,24.61638832092285,24.77048137481485,24.077062632300862,24.298571167653844,279900
2015-09-28,23.7399845123291,24.664544716400084,23.624415634904096,24.664544716400084,499400
2015-09-29,23.191020965576172,24.048163597224082,23.075450285037725,23.778501737523786,621300
2015-09-30,24.192630767822266,24.70884225975775,23.21991732051253,23.306594883723665,3047500
2015-10-01,23.634044647216797,24.866789030659103,23.29696541601903,24.202261613375967,850300
2015-10-02,23.749614715576172,23.759245761175553,22.786532198847425,23.34511998507273,452800
2015-10-05,23.711088180541992,24.163736222128716,23.662932961053745,23.85555016513913,225500
2015-10-06,23.624420166015625,24.05780629488318,23.27770979337395,23.566633879285654,347600
2015-10-07,24.086688995361328,24.086688995361328,23.460685856002613,23.69182539190735,263800
2015-10-08,24.028911590576172,24.14448047382469,23.470323756383586,24.009649497723323,299200
2015-10-09,24.077064514160156,24.645283383649076,23.942233540699817,24.048171375446838,279700
2015-10-12,23.932600021362305,24.096324116617367,23.672567310615904,24.028908636853643,211500
2015-10-13,23.89407730102539,24.183003165161306,23.56662909049852,23.778508424918357,321400
2015-10-14,23.441431045532227,23.946086498507615,22.98878287682318,23.836294771560915,513800
2015-10-15,23.441431045532227,23.711094839597752,23.219922484478925,23.518477581417475,728500
2015-10-16,23.49921417236328,23.894077876281393,23.17176595395301,23.354752155284444,253800
2015-10-19,23.210281372070312,23.72071376209603,23.113972784747162,23.44142087948576,202100
2015-10-20,23.634044647216797,23.797766903325453,23.017670618561617,23.15250341320114,727700
2015-10-21,23.191020965576172,23.836286159326185,23.046558992603348,23.66293105698534,208900
2015-10-22,22.333887100219727,23.460693870785388,22.266471608833346,23.22955425591735,525100
2015-10-23,22.83469009399414,23.21992464621946,22.295364292586967,22.478350521200547,561500
2015-10-26,23.21992301940918,23.26807641659643,22.786535096986512,22.796166143810833,285100
2015-10-27,23.37401580810547,23.39327790151791,23.017674427712656,23.229553781380833,485700
2015-10-28,24.33709716796875,24.520081535053578,23.5666300040083,23.951864504455642,734600
2015-10-29,24.577861785888672,24.597123873574898,23.932596543870314,24.125211909931238,184200
2015-10-30,24.760848999023438,24.94383517953932,24.41414056486082,24.41414056486082,447900
2015-11-02,24.953462600708008,25.22312630983686,24.500814574570672,24.741585152992734,308400
2015-11-03,24.99199104309082,25.126822002214677,24.520079012289226,24.98235999787711,429300
2015-11-04,25.001619338989258,25.107558995539986,24.745440526002636,25.030512473575996,227700
2015-11-05,24.77048683166504,25.05941274906246,24.49119379880882,25.049781701455764,126600
2015-11-06,24.91494369506836,25.049774649737092,24.57786447146254,24.857157425695483,201600
2015-11-09,24.703065872192383,24.91494519881295,24.327464283269155,24.866789971429142,85200
2015-11-10,24.712690353393555,24.87641440914133,24.317826778401916,24.693428267556495,150800
2015-11-11,24.64528465270996,24.924577660250062,24.510453672306763,24.79937772658057,107500
2015-11-12,24.809003829956055,24.914943485983297,24.433402266854337,24.433402266854337,208100
2015-11-13,24.751220703125,24.98236028006273,24.47192589957478,24.693434431190017,340000
2015-11-16,24.96310043334961,25.011253827356533,24.375619474407117,24.63565221068667,197600
2015-11-17,24.905311584472656,25.078666711305427,24.6741720276736,24.895680539989293,185000
2015-11-18,25.05940818786621,25.09793053434684,24.722328930723393,24.934206428702282,273700
2015-11-19,24.693431854248047,25.194235137150976,24.414138916778178,25.001617924670192,289300
2015-11-20,24.79936981201172,24.9727249240245,24.45265958798615,24.81863189933175,231900
2015-11-23,24.683805465698242,25.117193357057072,24.52008135528871,24.70306755796624,153400
2015-11-24,24.751220703125,24.76084991151343,24.22152423199206,24.240786322637053,158700
2015-11-25,24.683805465698242,24.963100292781537,24.45266586928494,24.751222788636234,151500
2015-11-27,24.414142608642578,24.94383726766342,24.308202942064746,24.6356511506379,74600
2015-11-30,24.626020431518555,25.213501372975,24.235973175643,24.491189462764947,516400
2015-12-01,25.415742874145508,25.79134624338806,24.722324236744665,24.760846575911135,353000
2015-12-02,25.540943145751953,25.7046672109273,25.223126058874364,25.300172569725483,270900
2015-12-03,25.290546417236328,26.00322723966925,25.034365754722913,25.608363565577147,291100
2015-12-04,25.367591857910156,25.670963343738045,24.953466110860596,25.223129857922494,344500
2015-12-07,25.271286010742188,25.348332541628153,24.809006825426376,25.20387052583374,181000
2015-12-08,25.319435119628906,25.396481631888797,24.93901716168718,25.17497130182458,179200
2015-12-09,25.512052536010742,25.627623232173065,25.011249247530515,25.223128551005786,223800
2015-12-10,25.531309127807617,25.68540213155758,25.23275416265875,25.425369498879455,317900
2015-12-11,24.953462600708008,25.415741670414274,24.914940263366017,25.232757353405795,389700
2015-12-14,25.45426368713379,25.521679149468294,24.943829442848333,24.943829442848333,263600
2015-12-15,25.232757568359375,25.704667685654695,24.780107701432257,25.5024194428517,418200
2015-12-16,25.8587646484375,26.147688654234287,25.406114712572762,25.406114712572762,588600
2015-12-17,26.022489547729492,26.39809113428799,25.743194741464087,25.82987231327514,340900
2015-12-18,26.022489547729492,26.080273983292166,25.579470643258112,26.022489547729492,593000
2015-12-21,25.916545867919922,26.388455998557674,25.791345970784928,26.109163072517855,423700
2015-12-22,26.166950225830078,26.22473465845732,25.752824478644538,26.051379523641607,380300
2015-12-23,26.71590232849121,26.754426501566055,26.24399222992641,26.340300825679847,174600
2015-12-24,26.947046279907227,27.04335489147119,26.629229147599933,26.744799848863483,110900
2015-12-28,26.426984786987305,26.947048391082898,26.33067616787801,26.918157091203998,371700
2015-12-29,26.677385330200195,26.797770639746343,26.378828439933233,26.62923010422131,420300
2015-12-30,26.773685455322266,26.97593368030903,26.426977099097737,26.677378701163754,203700
2015-12-31,26.55218505859375,26.73517125363809,26.41735409221063,26.725540207905844,238900
2016-01-04,26.494396209716797,26.52328934210271,26.01285502488792,26.195841189464367,291600
2016-01-05,26.55218505859375,26.648493678982042,26.224736851434045,26.504031666866677,589000
2016-01-06,26.398090362548828,26.55218341083382,25.935811217693853,26.205473133725572,530500
2016-01-07,25.87802505493164,26.25362660541593,25.656514705503604,26.051378344970143,222400
2016-01-08,25.174976348876953,26.070643381544148,25.107560866750884,25.945443462872035,332500
2016-01-11,25.367591857910156,25.589100380353507,24.83789724564406,25.30017638037818,553000
2016-01-12,25.271286010742188,25.902105745263313,24.866791264357303,25.65651866517203,447800
2016-01-13,24.876422882080078,25.396488355213894,24.664545376507544,25.27128659156276,588600
2016-01-14,24.72232437133789,25.107556949768973,24.29856761659678,24.914941579020347,349600
2016-01-15,24.34672737121582,24.57786696132093,23.85555505339215,24.202263520082724,566100
2016-01-19,23.86518669128418,24.75122272713398,23.82666250684391,24.385250322688293,307800
2016-01-20,23.942230224609375,24.29856970138139,23.0850855975078,23.5666268210957,456400
2016-01-21,23.35474967956543,24.221523527090334,23.316225499396584,23.94223056860225,577400
