Date,Close,High,Low,Open,Volume
2010-03-31,84.97904205322266,87.27943119461438,81.8667532910724,86.26455408770025,296160
2010-04-01,84.91139221191406,86.12924691398936,84.4377849177361,86.12924691398936,74680
2010-04-05,84.64073944091797,85.58795899179044,84.57308200769808,85.58795899179044,20850
2010-04-06,83.01692199707031,84.64072594509148,82.54331487811561,84.64072594509148,29790
2010-04-07,84.1671371459961,84.43777205656122,82.6786477188537,82.88162519226043,37280
2010-04-08,83.15225219726562,84.16712914394846,82.88161731243066,84.16712914394846,9740
2010-04-09,83.55821990966797,84.16714724099126,82.20505035647496,82.88163513307147,59420
2010-04-12,84.3701171875,86.60284895181171,82.54334040719553,84.09948741407122,39810
2010-04-13,85.24964141845703,85.72324847267656,83.21988805135092,84.37007956127249,21360
2010-04-14,85.85858917236328,85.85858917236328,84.70839222305369,84.97902710300484,13620
2010-04-15,86.87346649169922,86.9411290874602,85.31732486589179,85.6556171969714,20320
2010-04-16,86.73815155029297,86.87346641783724,82.06972151490861,83.89649803641281,10270
2010-04-19,84.77606201171875,86.46752370259956,84.57308454404048,86.46752370259956,14280
2010-04-20,86.12922668457031,86.26454154771584,83.55820298935612,83.55820298935612,18250
2010-04-21,86.33219909667969,86.87346371192892,84.64073749540488,86.19688423335016,13470
2010-04-22,86.19686126708984,86.39983350800428,85.24964199036648,85.58793422048699,5230
2010-04-23,84.91139221191406,86.19690436145302,84.5730998126634,85.7909545147387,20090
2010-04-26,85.11432647705078,85.58793353063021,84.57305684844881,84.64071426154163,15150
2010-04-27,84.64073944091797,85.92625131982125,83.6258624568256,84.70839687413788,54900
2010-04-28,87.2793960571289,87.2793960571289,84.57305819489234,84.57305819489234,24410
2010-04-29,87.95600128173828,88.02366387380754,86.12922485835152,86.12922485835152,35460
2010-04-30,84.57308959960938,87.00879870962352,84.57308959960938,86.67050635122509,8150
2010-05-03,82.54332733154297,83.28756941444114,76.58938034449525,82.88161965667224,119980
2010-05-04,78.01022338867188,81.46080456575544,76.1157840324254,81.46080456575544,49460
2010-05-05,73.8830337524414,78.41615351604057,68.40269971047378,77.53659150106338,52660
2010-05-06,72.93582916259766,74.28899849650907,67.99675902904846,73.95070616303121,56040
2010-05-07,74.01837921142578,75.2362287716911,70.56779771444207,72.39457463580626,20840
2010-05-10,78.9574203491211,81.12249415514384,74.42430561720889,77.80722859980928,16590
2010-05-11,76.25110626220703,80.10764278850392,76.11579136455414,79.83700783126568,5420
2010-05-12,80.3782730102539,80.64890278961552,75.10090972178784,75.23622461146864,10410
2010-05-13,77.8072509765625,79.56637040103745,76.79237378991168,79.16042055876359,8060
2010-05-14,75.16856384277344,77.19831806982545,73.54475942874544,77.19831806982545,16160
2010-05-17,75.37155151367188,76.11579379842551,74.3566742630262,75.03325909678999,9140
2010-05-18,77.26594543457031,78.48379956150355,75.10087716661116,75.43916940610039,20020
2010-05-19,76.11577606201172,76.58938327051389,75.43919138590495,76.58938327051389,5960
2010-05-20,76.11577606201172,76.2510909324605,73.20645988998004,76.11577606201172,24940
2010-05-21,76.11577606201172,76.45406840006511,72.59753781102908,74.4243143717448,16810
2010-05-24,81.5284652709961,82.61099987706272,72.52988571158217,75.91280958174798,7580
2010-05-25,78.82209777832031,80.3105816801774,73.34176411538968,80.3105816801774,11760
2010-05-26,78.077880859375,79.90465761204474,76.52173387604005,78.88978049124334,4650
2010-05-27,78.14552307128906,79.83698460962866,77.26596100658008,78.48381537895698,3210
2010-05-28,77.8072509765625,79.0251056653164,76.11578899881114,78.14554337211277,2510
2010-06-01,74.55962371826172,77.67191712731615,74.55962371826172,77.13064736175946,1010
2010-06-02,72.93582916259766,75.37153293125193,70.43246279770273,75.16855546639268,14720
2010-06-03,73.34178161621094,74.15368118151756,70.83841515964102,72.19158454310642,2400
2010-06-04,72.19158935546875,74.15368612467519,71.3796897360401,72.0562744728746,1820
2010-06-07,71.10904693603516,72.12392392892414,70.63543973745949,72.12392392892414,2940
2010-06-08,70.63545227050781,72.25925677963268,69.95886748853347,70.77076716212979,5260
2010-06-09,70.09417724609375,71.04139690386498,69.0116427066117,70.7707619785115,3080
2010-06-10,70.2294921875,71.37968408427497,69.95885728180839,70.56778452913163,2080
2010-06-11,70.2294921875,71.04139174264333,69.62056494017676,69.95885728180839,6410
2010-06-14,80.91950225830078,81.12247966577513,70.36478547016239,70.36478547016239,15360
2010-06-15,79.7693099975586,82.13735564113878,78.88974812231402,81.12247893674727,6010
2010-06-16,77.26594543457031,81.86672195639593,76.31873129354439,79.22804145599389,18150
2010-06-17,74.35665130615234,77.3336246879887,74.08601642381613,76.79235492331625,6720
2010-06-18,74.42430114746094,75.23620054975194,73.47708173683442,73.81537401477743,4040
2010-06-21,73.27413940429688,74.42433155445633,72.32691960667182,74.35667410361154,7470
2010-06-22,70.63545227050781,74.3566685713667,69.34994015237011,72.8681789538638,15230
